update,episode,circumstance,mask,partner,style,outcome,chosen_regret,o,c,e,a,n,step_o,step_c,step_e,step_a,step_n
600,23,work,mask_work,environment,network_actively,failed,-1.0468,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
601,23,work,mask_work,environment,network_actively,goal_achieved,1.3577,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,-0.000000
602,23,work,mask_work,environment,rest_deeply,failed,-1.4080,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
603,23,work,mask_work,environment,network_actively,goal_achieved,1.3652,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
604,23,home,mask_home,environment,network_actively,failed,-1.3973,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
605,23,home,mask_home,environment,network_actively,delayed,-0.7961,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
606,23,home,mask_home,environment,network_actively,goal_achieved,1.0072,-0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,-0.000000
607,23,home,mask_home,environment,quick_scan,failed,-1.5987,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
608,23,home,mask_home,environment,network_actively,failed,-1.3899,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
609,23,home,mask_home,environment,rest_deeply,delayed,-0.1036,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
610,23,home,mask_home,environment,deep_work,failed,-1.8785,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
611,23,home,mask_home,environment,network_actively,failed,-1.3612,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
612,23,home,mask_home,environment,network_actively,failed,-1.3612,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
613,23,conference,mask_conference,environment,network_actively,goal_achieved,1.3318,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
614,23,conference,mask_conference,environment,network_actively,goal_achieved,1.3318,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
615,23,conference,mask_conference,environment,deep_work,goal_achieved,1.0755,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
616,23,conference,mask_conference,environment,network_actively,goal_achieved,1.3156,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
617,23,conference,mask_conference,environment,network_actively,goal_achieved,1.3156,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
618,23,conference,mask_conference,environment,rest_deeply,goal_achieved,1.2623,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
619,23,conference,mask_conference,environment,network_actively,goal_achieved,1.2933,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
620,23,conference,mask_conference,environment,quick_scan,goal_achieved,1.3937,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
621,23,conference,mask_conference,environment,quick_scan,goal_achieved,1.3937,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
622,24,work,mask_work,environment,quick_scan,failed,-1.3564,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
623,24,work,mask_work,environment,take_notes,failed,-1.5517,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.000000,-0.000000,0.000000,0.000000,0.000000
624,24,work,mask_work,environment,network_actively,delayed,-0.4130,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
625,24,work,mask_work,environment,network_actively,failed,-1.0141,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
626,24,work,mask_work,environment,deep_work,goal_achieved,3.0486,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
627,24,work,mask_work,environment,rest_deeply,delayed,-0.2986,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
628,24,work,mask_work,environment,quick_scan,delayed,-0.2215,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
629,24,work,mask_work,environment,network_actively,goal_achieved,1.3929,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
630,24,work,mask_work,environment,network_actively,goal_achieved,1.3929,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
631,24,home,mask_home,environment,network_actively,failed,-1.3612,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
632,24,home,mask_home,environment,network_actively,goal_achieved,1.0433,-0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,-0.000000
633,24,home,mask_home,environment,rest_deeply,goal_achieved,3.1970,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
634,24,home,mask_home,environment,deep_work,failed,-1.8860,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
635,24,home,mask_home,environment,network_actively,failed,-1.3543,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
636,24,home,mask_home,environment,deep_work,failed,-1.8814,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
637,24,home,mask_home,environment,rest_deeply,goal_achieved,3.2194,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
638,24,home,mask_home,environment,network_actively,failed,-1.3482,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
639,24,home,mask_home,environment,network_actively,goal_achieved,1.0563,-0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,-0.000000
640,24,conference,mask_conference,environment,network_actively,goal_achieved,1.2693,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
641,24,conference,mask_conference,environment,network_actively,goal_achieved,1.2693,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
642,24,conference,mask_conference,environment,network_actively,goal_achieved,1.2693,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
643,24,conference,mask_conference,environment,quick_scan,delayed,-1.9740,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
644,24,conference,mask_conference,environment,rest_deeply,failed,-3.1529,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
645,24,conference,mask_conference,environment,rest_deeply,failed,-3.1529,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
646,24,conference,mask_conference,environment,network_actively,delayed,-0.5022,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
647,24,conference,mask_conference,environment,take_notes,goal_achieved,1.3625,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
648,24,conference,mask_conference,environment,rest_deeply,delayed,-2.0485,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
649,25,work,mask_work,environment,network_actively,delayed,-0.4105,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
650,25,work,mask_work,environment,rest_deeply,goal_achieved,2.9711,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.000000,-0.000000,0.000000,0.000000,0.000000
651,25,work,mask_work,environment,rest_deeply,failed,-1.4222,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
652,25,work,mask_work,environment,network_actively,failed,-1.0223,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
653,25,work,mask_work,environment,network_actively,failed,-1.0223,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
654,25,work,mask_work,environment,network_actively,delayed,-0.4212,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
655,25,work,mask_work,environment,network_actively,delayed,-0.4212,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
656,25,work,mask_work,environment,rest_deeply,failed,-1.4101,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
657,25,work,mask_work,environment,rest_deeply,delayed,-0.3118,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
658,25,home,mask_home,environment,network_actively,delayed,-0.7471,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
659,25,home,mask_home,environment,rest_deeply,goal_achieved,3.2045,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
660,25,home,mask_home,environment,quick_scan,failed,-1.5696,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
661,25,home,mask_home,environment,network_actively,failed,-1.3435,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
662,25,home,mask_home,environment,deep_work,failed,-1.8894,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
663,25,home,mask_home,environment,network_actively,delayed,-0.7348,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
664,25,home,mask_home,environment,network_actively,goal_achieved,1.0685,-0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
665,25,home,mask_home,environment,network_actively,failed,-1.3360,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
666,25,home,mask_home,environment,deep_work,failed,-1.9035,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
667,25,conference,mask_conference,environment,network_actively,goal_achieved,1.2956,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
668,25,conference,mask_conference,environment,deep_work,failed,-3.5160,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
669,25,conference,mask_conference,environment,deep_work,delayed,-2.3728,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
670,25,conference,mask_conference,environment,quick_scan,failed,-3.0575,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
671,25,conference,mask_conference,environment,network_actively,goal_achieved,1.3178,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
672,25,conference,mask_conference,environment,network_actively,delayed,-0.4856,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
673,25,conference,mask_conference,environment,rest_deeply,failed,-3.1144,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,-0.000000
674,25,conference,mask_conference,environment,network_actively,goal_achieved,1.3270,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
675,25,conference,mask_conference,environment,rest_deeply,failed,-3.1162,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
676,26,work,mask_work,environment,network_actively,failed,-1.0152,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
677,26,work,mask_work,environment,network_actively,failed,-1.0152,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
678,26,work,mask_work,environment,network_actively,goal_achieved,1.3893,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
679,26,work,mask_work,environment,network_actively,goal_achieved,1.3893,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
680,26,work,mask_work,environment,rest_deeply,failed,-1.4286,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
681,26,work,mask_work,environment,deep_work,delayed,-0.4101,-0.00000,-0.00000,0.00000,-0.00000,0.00000,-0.000000,-0.000000,0.000000,0.000000,0.000000
682,26,work,mask_work,environment,tidy_up,goal_achieved,2.9933,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,-0.000000
683,26,work,mask_work,environment,rest_deeply,failed,-1.4509,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
684,26,work,mask_work,environment,network_actively,failed,-1.0264,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
685,26,home,mask_home,environment,deep_work,goal_achieved,2.6695,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
686,26,home,mask_home,environment,deep_work,delayed,-0.7602,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
687,26,home,mask_home,environment,rest_deeply,goal_achieved,3.2033,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
688,26,home,mask_home,environment,quick_scan,delayed,-0.4588,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
689,26,home,mask_home,environment,network_actively,delayed,-0.7408,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
690,26,home,mask_home,environment,network_actively,failed,-1.3419,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
691,26,home,mask_home,environment,quick_scan,failed,-1.5761,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
692,26,home,mask_home,environment,tidy_up,delayed,-0.3950,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
693,26,home,mask_home,environment,network_actively,delayed,-0.7201,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
694,26,conference,mask_conference,environment,network_actively,goal_achieved,1.3354,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
695,26,conference,mask_conference,environment,take_notes,delayed,-1.9679,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
696,26,conference,mask_conference,environment,deep_work,failed,-3.4580,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
697,26,conference,mask_conference,environment,rest_deeply,failed,-3.0946,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
698,26,conference,mask_conference,environment,network_actively,goal_achieved,1.3665,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
699,26,conference,mask_conference,environment,network_actively,goal_achieved,1.3665,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
700,26,conference,mask_conference,environment,deep_work,delayed,-2.3106,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
701,26,conference,mask_conference,environment,network_actively,goal_achieved,1.3671,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
702,26,conference,mask_conference,environment,network_actively,goal_achieved,1.3671,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
703,27,work,mask_work,environment,take_notes,delayed,-0.4636,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
704,27,work,mask_work,environment,tidy_up,failed,-1.6328,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
705,27,work,mask_work,environment,network_actively,failed,-1.0118,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
706,27,work,mask_work,environment,network_actively,failed,-1.0118,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
707,27,work,mask_work,environment,network_actively,delayed,-0.4106,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
708,27,work,mask_work,environment,tidy_up,delayed,-0.4617,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
709,27,work,mask_work,environment,network_actively,delayed,-0.4098,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
710,27,work,mask_work,environment,network_actively,failed,-1.0110,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
711,27,work,mask_work,environment,rest_deeply,goal_achieved,2.9795,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.000000,-0.000000,0.000000,0.000000,0.000000
712,27,home,mask_home,environment,network_actively,failed,-1.3212,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
713,27,home,mask_home,environment,network_actively,failed,-1.3212,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
714,27,home,mask_home,environment,network_actively,failed,-1.3212,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
715,27,home,mask_home,environment,take_notes,failed,-1.7574,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
716,27,home,mask_home,environment,rest_deeply,goal_achieved,3.2484,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
717,27,home,mask_home,environment,rest_deeply,goal_achieved,3.2484,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
718,27,home,mask_home,environment,quick_scan,failed,-1.5459,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
719,27,home,mask_home,environment,take_notes,goal_achieved,2.7504,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
720,27,home,mask_home,environment,network_actively,failed,-1.3312,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
721,27,conference,mask_conference,environment,tidy_up,delayed,-2.1900,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
722,27,conference,mask_conference,environment,tidy_up,failed,-3.3501,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
723,27,conference,mask_conference,environment,deep_work,delayed,-2.3116,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
724,27,conference,mask_conference,environment,deep_work,delayed,-2.3116,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
725,27,conference,mask_conference,environment,network_actively,goal_achieved,1.3707,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
726,27,conference,mask_conference,environment,network_actively,goal_achieved,1.3707,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
727,27,conference,mask_conference,environment,network_actively,delayed,-0.4327,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
728,27,conference,mask_conference,environment,deep_work,delayed,-2.3021,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
729,27,conference,mask_conference,environment,network_actively,goal_achieved,1.3712,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
730,28,work,mask_work,environment,deep_work,goal_achieved,3.0165,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
731,28,work,mask_work,environment,take_notes,delayed,-0.4536,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
732,28,work,mask_work,environment,network_actively,failed,-1.0259,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
733,28,work,mask_work,environment,tidy_up,goal_achieved,3.0141,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
734,28,work,mask_work,environment,quick_scan,goal_achieved,3.0942,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
735,28,work,mask_work,environment,network_actively,failed,-1.0619,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
736,28,work,mask_work,environment,network_actively,failed,-1.0619,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
737,28,work,mask_work,environment,network_actively,delayed,-0.4608,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
738,28,work,mask_work,environment,rest_deeply,failed,-1.4352,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
739,28,home,mask_home,environment,rest_deeply,goal_achieved,3.2387,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
740,28,home,mask_home,environment,network_actively,goal_achieved,1.0717,-0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,-0.000000
741,28,home,mask_home,environment,tidy_up,goal_achieved,3.0733,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
742,28,home,mask_home,environment,network_actively,goal_achieved,1.0687,-0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,-0.000000
743,28,home,mask_home,environment,network_actively,delayed,-0.7346,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
744,28,home,mask_home,environment,network_actively,failed,-1.3358,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
745,28,home,mask_home,environment,network_actively,failed,-1.3358,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
746,28,home,mask_home,environment,network_actively,failed,-1.3358,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
747,28,home,mask_home,environment,deep_work,delayed,-0.7556,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
748,28,conference,mask_conference,environment,network_actively,goal_achieved,1.3712,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
749,28,conference,mask_conference,environment,network_actively,goal_achieved,1.3712,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
750,28,conference,mask_conference,environment,network_actively,goal_achieved,1.3712,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
751,28,conference,mask_conference,environment,quick_scan,goal_achieved,1.4832,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
752,28,conference,mask_conference,environment,rest_deeply,failed,-3.1045,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
753,28,conference,mask_conference,environment,network_actively,goal_achieved,1.3679,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
754,28,conference,mask_conference,environment,quick_scan,failed,-2.9945,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
755,28,conference,mask_conference,environment,rest_deeply,failed,-3.0931,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
756,28,conference,mask_conference,environment,network_actively,goal_achieved,1.3875,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
757,29,work,mask_work,environment,network_actively,failed,-1.0566,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
758,29,work,mask_work,environment,deep_work,goal_achieved,3.0088,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
759,29,work,mask_work,environment,quick_scan,failed,-1.3722,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
760,29,work,mask_work,environment,quick_scan,goal_achieved,3.1110,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
761,29,work,mask_work,environment,quick_scan,delayed,-0.2514,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
762,29,work,mask_work,environment,tidy_up,goal_achieved,3.0205,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
763,29,work,mask_work,environment,take_notes,failed,-1.6088,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
764,29,work,mask_work,environment,quick_scan,goal_achieved,3.1013,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
765,29,work,mask_work,environment,quick_scan,goal_achieved,3.1013,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
