episode,agent,context,formal,casual,enthusiastic,quiet,entropy
13500,alice,default,0.0020,0.9353,0.0626,0.0001,0.1800
13500,bob,work,0.4520,0.0007,0.0001,0.5472,0.5012
13500,bob,home,0.5472,0.0030,0.0001,0.4498,0.5103
13500,bob,concert,0.5824,0.0010,0.0001,0.4165,0.4957
13500,bob,default,0.6913,0.0009,0.0001,0.3078,0.4508
13500,carol,work,0.0001,0.5562,0.4436,0.0001,0.4972
13500,carol,home,0.0002,0.7962,0.2036,0.0001,0.3662
13500,carol,concert,0.0002,0.8419,0.1579,0.0001,0.3163
13500,carol,default,0.0010,0.7474,0.2514,0.0002,0.4136
13500,dave,work,0.2258,0.0026,0.0003,0.7713,0.4000
13500,dave,home,0.4849,0.0087,0.0003,0.5061,0.5334
13500,dave,concert,0.4437,0.0030,0.0004,0.5528,0.5113
13500,dave,default,0.5511,0.0036,0.0003,0.4450,0.5134
14000,alice,work,0.0004,0.8634,0.1360,0.0002,0.2905
14000,alice,home,0.0004,0.9495,0.0499,0.0001,0.1466
14000,alice,concert,0.0004,0.9632,0.0363,0.0001,0.1158
14000,alice,default,0.0019,0.9356,0.0624,0.0001,0.1791
14000,bob,work,0.4521,0.0007,0.0001,0.5471,0.5012
14000,bob,home,0.5472,0.0030,0.0001,0.4497,0.5103
14000,bob,concert,0.5819,0.0010,0.0001,0.4171,0.4958
14000,bob,default,0.6957,0.0009,0.0001,0.3033,0.4481
14000,carol,work,0.0001,0.5569,0.4428,0.0001,0.4970
14000,carol,home,0.0002,0.7964,0.2033,0.0001,0.3660
14000,carol,concert,0.0002,0.8421,0.1577,0.0001,0.3161
14000,carol,default,0.0011,0.7479,0.2509,0.0002,0.4133
14000,dave,work,0.2258,0.0026,0.0003,0.7713,0.4000
14000,dave,home,0.4848,0.0087,0.0003,0.5062,0.5335
14000,dave,concert,0.4447,0.0029,0.0004,0.5520,0.5109
14000,dave,default,0.5557,0.0035,0.0003,0.4406,0.5120
14500,alice,work,0.0004,0.8631,0.1363,0.0002,0.2909
14500,alice,home,0.0004,0.9496,0.0498,0.0001,0.1464
14500,alice,concert,0.0004,0.9632,0.0363,0.0001,0.1158
14500,alice,default,0.0017,0.9363,0.0620,0.0001,0.1772
14500,bob,work,0.4520,0.0007,0.0001,0.5472,0.5012
14500,bob,home,0.5470,0.0030,0.0001,0.4499,0.5104
14500,bob,concert,0.5821,0.0010,0.0001,0.4168,0.4958
14500,bob,default,0.6967,0.0009,0.0001,0.3023,0.4476
14500,carol,work,0.0001,0.5559,0.4438,0.0001,0.4972
14500,carol,home,0.0002,0.7956,0.2042,0.0001,0.3669
14500,carol,concert,0.0002,0.8422,0.1576,0.0001,0.3159
14500,carol,default,0.0009,0.7495,0.2494,0.0001,0.4113
14500,dave,work,0.2259,0.0026,0.0003,0.7712,0.3999
14500,dave,home,0.4852,0.0085,0.0003,0.5059,0.5331
14500,dave,concert,0.4445,0.0029,0.0004,0.5522,0.5110
14500,dave,default,0.5559,0.0035,0.0003,0.4404,0.5120
15000,alice,work,0.0004,0.8630,0.1364,0.0002,0.2911
15000,alice,home,0.0004,0.9497,0.0497,0.0001,0.1461
15000,alice,concert,0.0004,0.9634,0.0361,0.0001,0.1154
15000,alice,default,0.0017,0.9363,0.0619,0.0001,0.1773
15000,bob,work,0.4523,0.0007,0.0001,0.5470,0.5011
15000,bob,home,0.5472,0.0030,0.0001,0.4497,0.5104
15000,bob,concert,0.5822,0.0010,0.0001,0.4167,0.4957
15000,bob,default,0.7039,0.0009,0.0001,0.2952,0.4429
15000,carol,work,0.0001,0.5557,0.4440,0.0001,0.4973
15000,carol,home,0.0002,0.7961,0.2036,0.0001,0.3663
15000,carol,concert,0.0002,0.8429,0.1569,0.0001,0.3151
15000,carol,default,0.0009,0.7501,0.2489,0.0001,0.4106
15000,dave,work,0.2261,0.0025,0.0003,0.7711,0.3998
15000,dave,home,0.4844,0.0088,0.0003,0.5064,0.5338
15000,dave,concert,0.4441,0.0030,0.0004,0.5525,0.5111
15000,dave,default,0.5543,0.0035,0.0003,0.4418,0.5125
15500,alice,work,0.0004,0.8635,0.1359,0.0002,0.2904
15500,alice,home,0.0004,0.9500,0.0495,0.0001,0.1455
15500,alice,concert,0.0004,0.9635,0.0360,0.0001,0.1152
15500,alice,default,0.0020,0.9357,0.0621,0.0001,0.1792
15500,bob,work,0.4523,0.0007,0.0001,0.5469,0.5011
15500,bob,home,0.5478,0.0031,0.0001,0.4490,0.5105
15500,bob,concert,0.5819,0.0010,0.0001,0.4171,0.4958
15500,bob,default,0.7046,0.0009,0.0001,0.2945,0.4425
15500,carol,work,0.0001,0.5563,0.4434,0.0001,0.4971
15500,carol,home,0.0002,0.7969,0.2028,0.0001,0.3655
15500,carol,concert,0.0002,0.8434,0.1564,0.0001,0.3146
15500,carol,default,0.0010,0.7495,0.2493,0.0001,0.4115
15500,dave,work,0.2261,0.0025,0.0003,0.7711,0.3998
15500,dave,home,0.4849,0.0087,0.0003,0.5061,0.5334
15500,dave,concert,0.4440,0.0030,0.0004,0.5526,0.5112
15500,dave,default,0.5472,0.0039,0.0003,0.4486,0.5148
16000,alice,work,0.0004,0.8634,0.1360,0.0002,0.2905
16000,alice,home,0.0004,0.9500,0.0495,0.0001,0.1456
16000,alice,concert,0.0004,0.9635,0.0360,0.0001,0.1150
16000,alice,default,0.0020,0.9359,0.0620,0.0001,0.1789
16000,bob,work,0.4522,0.0007,0.0001,0.5470,0.5012
16000,bob,home,0.5478,0.0031,0.0001,0.4491,0.5105
16000,bob,concert,0.5822,0.0010,0.0001,0.4167,0.4957
16000,bob,default,0.7033,0.0009,0.0001,0.2957,0.4436
16000,carol,work,0.0001,0.5552,0.4445,0.0001,0.4973
16000,carol,home,0.0002,0.7973,0.2024,0.0001,0.3651
16000,carol,concert,0.0002,0.8441,0.1556,0.0001,0.3137
16000,carol,default,0.0010,0.7499,0.2490,0.0001,0.4113
16000,dave,work,0.2261,0.0025,0.0003,0.7711,0.3998
16000,dave,home,0.4844,0.0088,0.0003,0.5065,0.5339
16000,dave,concert,0.4441,0.0030,0.0004,0.5525,0.5111
16000,dave,default,0.5476,0.0038,0.0003,0.4482,0.5148
16500,alice,work,0.0004,0.8629,0.1365,0.0002,0.2913
16500,alice,home,0.0004,0.9503,0.0491,0.0001,0.1447
16500,alice,concert,0.0004,0.9635,0.0360,0.0001,0.1152
16500,alice,default,0.0020,0.9359,0.0619,0.0001,0.1789
16500,bob,work,0.4522,0.0007,0.0001,0.5470,0.5012
16500,bob,home,0.5475,0.0031,0.0001,0.4493,0.5105
16500,bob,concert,0.5824,0.0010,0.0001,0.4165,0.4957
16500,bob,default,0.7050,0.0009,0.0001,0.2940,0.4425
16500,carol,work,0.0001,0.5534,0.4463,0.0001,0.4977
16500,carol,home,0.0002,0.7982,0.2015,0.0001,0.3641
16500,carol,concert,0.0002,0.8439,0.1558,0.0001,0.3139
16500,carol,default,0.0010,0.7503,0.2486,0.0001,0.4109
16500,dave,work,0.2259,0.0025,0.0003,0.7712,0.3998
16500,dave,home,0.4844,0.0088,0.0003,0.5064,0.5338
16500,dave,concert,0.4440,0.0030,0.0004,0.5526,0.5112
16500,dave,default,0.5428,0.0041,0.0004,0.4527,0.5163
17000,alice,work,0.0004,0.8631,0.1363,0.0002,0.2910
17000,alice,home,0.0004,0.9505,0.0490,0.0001,0.1443
17000,alice,concert,0.0004,0.9632,0.0363,0.0001,0.1157
17000,alice,default,0.0021,0.9359,0.0619,0.0001,0.1793
17000,bob,work,0.4523,0.0007,0.0001,0.5469,0.5012
17000,bob,home,0.5473,0.0031,0.0001,0.4496,0.5105
17000,bob,concert,0.5824,0.0010,0.0001,0.4165,0.4957
17000,bob,default,0.7092,0.0009,0.0001,0.2899,0.4397
17000,carol,work,0.0001,0.5544,0.4453,0.0001,0.4975
17000,carol,home,0.0001,0.7989,0.2009,0.0001,0.3635
17000,carol,concert,0.0002,0.8437,0.1561,0.0001,0.3142
17000,carol,default,0.0009,0.7510,0.2480,0.0001,0.4101
17000,dave,work,0.2259,0.0025,0.0003,0.7712,0.3998
17000,dave,home,0.4840,0.0089,0.0003,0.5067,0.5342
17000,dave,concert,0.4439,0.0030,0.0004,0.5527,0.5112
17000,dave,default,0.5452,0.0040,0.0004,0.4505,0.5156
17500,alice,work,0.0004,0.8628,0.1366,0.0002,0.2914
17500,alice,home,0.0004,0.9503,0.0492,0.0001,0.1448
17500,alice,concert,0.0004,0.9632,0.0363,0.0001,0.1158
17500,alice,default,0.0023,0.9355,0.0620,0.0001,0.1803
17500,bob,work,0.4524,0.0007,0.0001,0.5468,0.5011
17500,bob,home,0.5474,0.0031,0.0001,0.4495,0.5105
17500,bob,concert,0.5827,0.0010,0.0001,0.4162,0.4957
17500,bob,default,0.7145,0.0009,0.0001,0.2846,0.4361
17500,carol,work,0.0001,0.5548,0.4450,0.0001,0.4974
17500,carol,home,0.0001,0.7987,0.2010,0.0001,0.3636
17500,carol,concert,0.0002,0.8437,0.1561,0.0001,0.3142
17500,carol,default,0.0010,0.7504,0.2484,0.0001,0.4109
17500,dave,work,0.2259,0.0025,0.0003,0.7712,0.3998
17500,dave,home,0.4832,0.0092,0.0004,0.5073,0.5351
17500,dave,concert,0.4439,0.0030,0.0004,0.5527,0.5112
17500,dave,default,0.5525,0.0037,0.0003,0.4435,0.5133
18000,alice,work,0.0004,0.8631,0.1363,0.0002,0.2909
18000,alice,home,0.0004,0.9502,0.0493,0.0001,0.1450
18000,alice,concert,0.0004,0.9633,0.0362,0.0001,0.1155
18000,alice,default,0.0022,0.9358,0.0619,0.0001,0.1796
18000,bob,work,0.4524,0.0007,0.0001,0.5469,0.5011
18000,bob,home,0.5472,0.0031,0.0001,0.4497,0.5105
18000,bob,concert,0.5827,0.0010,0.0001,0.4162,0.4957
18000,bob,default,0.7158,0.0009,0.0001,0.2833,0.4352
18000,carol,work,0.0001,0.5548,0.4449,0.0001,0.4974
18000,carol,home,0.0002,0.7981,0.2016,0.0001,0.3642
18000,carol,concert,0.0002,0.8438,0.1559,0.0001,0.3140
18000,carol,default,0.0010,0.7505,0.2483,0.0001,0.4109
18000,dave,work,0.2259,0.0025,0.0003,0.7712,0.3998
18000,dave,home,0.4832,0.0092,0.0004,0.5072,0.5350
18000,dave,concert,0.4433,0.0031,0.0004,0.5532,0.5115
18000,dave,default,0.5480,0.0039,0.0003,0.4477,0.5148
18500,alice,work,0.0004,0.8632,0.1362,0.0002,0.2908
18500,alice,home,0.0004,0.9506,0.0489,0.0001,0.1440
18500,alice,concert,0.0004,0.9637,0.0358,0.0001,0.1146
18500,alice,default,0.0020,0.9363,0.0616,0.0001,0.1780
18500,bob,work,0.4525,0.0007,0.0001,0.5467,0.5011
18500,bob,home,0.5466,0.0030,0.0001,0.4503,0.5104
18500,bob,concert,0.5826,0.0010,0.0001,0.4163,0.4957
18500,bob,default,0.7180,0.0009,0.0001,0.2811,0.4336
18500,carol,work,0.0001,0.5551,0.4447,0.0001,0.4974
18500,carol,home,0.0001,0.7993,0.2005,0.0001,0.3631
18500,carol,concert,0.0002,0.8449,0.1548,0.0001,0.3127
18500,carol,default,0.0010,0.7510,0.2478,0.0001,0.4105
18500,dave,work,0.2260,0.0025,0.0003,0.7712,0.3997
18500,dave,home,0.4836,0.0091,0.0003,0.5070,0.5346
18500,dave,concert,0.4434,0.0031,0.0004,0.5531,0.5114
18500,dave,default,0.5438,0.0041,0.0004,0.4518,0.5162
19000,alice,work,0.0004,0.8632,0.1362,0.0002,0.2909
19000,alice,home,0.0004,0.9510,0.0486,0.0001,0.1433
19000,alice,concert,0.0004,0.9639,0.0356,0.0001,0.1141
19000,alice,default,0.0019,0.9366,0.0614,0.0001,0.1772
19000,bob,work,0.4524,0.0007,0.0001,0.5468,0.5011
19000,bob,home,0.5463,0.0030,0.0001,0.4506,0.5104
19000,bob,concert,0.5825,0.0010,0.0001,0.4164,0.4957
19000,bob,default,0.7152,0.0009,0.0001,0.2838,0.4357
19000,carol,work,0.0001,0.5553,0.4444,0.0001,0.4973
19000,carol,home,0.0001,0.7998,0.2000,0.0001,0.3626
19000,carol,concert,0.0002,0.8450,0.1548,0.0001,0.3126
19000,carol,default,0.0010,0.7516,0.2473,0.0001,0.4099
19000,dave,work,0.2260,0.0025,0.0003,0.7712,0.3997
19000,dave,home,0.4841,0.0089,0.0003,0.5067,0.5341
19000,dave,concert,0.4433,0.0031,0.0004,0.5532,0.5115
19000,dave,default,0.5380,0.0044,0.0004,0.4573,0.5179
19500,alice,work,0.0004,0.8637,0.1357,0.0002,0.2901
19500,alice,home,0.0004,0.9510,0.0485,0.0001,0.1432
19500,alice,concert,0.0004,0.9639,0.0356,0.0001,0.1142
19500,alice,default,0.0019,0.9367,0.0613,0.0001,0.1770
19500,bob,work,0.4525,0.0007,0.0001,0.5468,0.5011
19500,bob,home,0.5460,0.0030,0.0001,0.4509,0.5104
19500,bob,concert,0.5826,0.0010,0.0001,0.4164,0.4957
19500,bob,default,0.7255,0.0008,0.0000,0.2737,0.4283
19500,carol,work,0.0001,0.5568,0.4429,0.0001,0.4971
19500,carol,home,0.0001,0.7997,0.2000,0.0001,0.3626
19500,carol,concert,0.0002,0.8450,0.1547,0.0001,0.3126
19500,carol,default,0.0009,0.7521,0.2468,0.0001,0.4092
19500,dave,work,0.2261,0.0025,0.0003,0.7711,0.3997
19500,dave,home,0.4842,0.0089,0.0003,0.5066,0.5340
19500,dave,concert,0.4431,0.0031,0.0004,0.5534,0.5116
19500,dave,default,0.5479,0.0039,0.0003,0.4478,0.5150
20000,alice,work,0.0004,0.8640,0.1355,0.0002,0.2898
20000,alice,home,0.0004,0.9514,0.0481,0.0001,0.1423
20000,alice,concert,0.0004,0.9638,0.0357,0.0001,0.1145
20000,alice,default,0.0018,0.9369,0.0612,0.0001,0.1765
20000,bob,work,0.4524,0.0007,0.0001,0.5468,0.5012
20000,bob,home,0.5463,0.0030,0.0001,0.4506,0.5105
20000,bob,concert,0.5824,0.0010,0.0001,0.4165,0.4957
20000,bob,default,0.7218,0.0009,0.0001,0.2773,0.4311
20000,carol,work,0.0001,0.5579,0.4418,0.0001,0.4968
20000,carol,home,0.0001,0.8001,0.1996,0.0001,0.3622
20000,carol,concert,0.0002,0.8441,0.1557,0.0001,0.3137
20000,carol,default,0.0010,0.7521,0.2468,0.0001,0.4094
20000,dave,work,0.2261,0.0025,0.0003,0.7711,0.3996
20000,dave,home,0.4843,0.0088,0.0003,0.5065,0.5339
20000,dave,concert,0.4432,0.0031,0.0004,0.5533,0.5115
20000,dave,default,0.5423,0.0042,0.0004,0.4532,0.5167
20500,alice,work,0.0004,0.8638,0.1357,0.0002,0.2900
20500,alice,home,0.0003,0.9516,0.0479,0.0001,0.1417
20500,alice,concert,0.0004,0.9640,0.0355,0.0001,0.1141
20500,alice,default,0.0022,0.9363,0.0615,0.0001,0.1785
20500,bob,work,0.4527,0.0007,0.0001,0.5466,0.5011
20500,bob,home,0.5460,0.0030,0.0001,0.4510,0.5104
20500,bob,concert,0.5824,0.0010,0.0001,0.4165,0.4957
20500,bob,default,0.7229,0.0009,0.0001,0.2762,0.4303
20500,carol,work,0.0001,0.5574,0.4423,0.0001,0.4969
20500,carol,home,0.0001,0.8008,0.1990,0.0001,0.3615
20500,carol,concert,0.0002,0.8446,0.1552,0.0001,0.3131
20500,carol,default,0.0010,0.7518,0.2470,0.0001,0.4098
20500,dave,work,0.2263,0.0024,0.0003,0.7710,0.3996
20500,dave,home,0.4845,0.0088,0.0003,0.5064,0.5337
20500,dave,concert,0.4436,0.0030,0.0004,0.5530,0.5114
20500,dave,default,0.5360,0.0045,0.0004,0.4591,0.5187
21000,alice,work,0.0004,0.8639,0.1355,0.0002,0.2898
21000,alice,home,0.0004,0.9515,0.0480,0.0001,0.1419
21000,alice,concert,0.0004,0.9641,0.0354,0.0001,0.1138
21000,alice,default,0.0023,0.9360,0.0615,0.0001,0.1794
21000,bob,work,0.4527,0.0007,0.0001,0.5466,0.5011
21000,bob,home,0.5463,0.0030,0.0001,0.4507,0.5105
21000,bob,concert,0.5824,0.0010,0.0001,0.4166,0.4957
21000,bob,default,0.7194,0.0009,0.0001,0.2796,0.4330
21000,carol,work,0.0001,0.5579,0.4418,0.0001,0.4968
21000,carol,home,0.0001,0.8012,0.1986,0.0001,0.3611
21000,carol,concert,0.0002,0.8442,0.1555,0.0001,0.3135
21000,carol,default,0.0011,0.7517,0.2471,0.0001,0.4101
21000,dave,work,0.2263,0.0024,0.0003,0.7710,0.3996
21000,dave,home,0.4839,0.0090,0.0003,0.5068,0.5343
21000,dave,concert,0.4435,0.0030,0.0004,0.5530,0.5114
21000,dave,default,0.5296,0.0048,0.0004,0.4651,0.5206
21500,alice,work,0.0004,0.8638,0.1356,0.0002,0.2900
21500,alice,home,0.0004,0.9516,0.0480,0.0001,0.1418
21500,alice,concert,0.0004,0.9642,0.0352,0.0001,0.1134
21500,alice,default,0.0022,0.9363,0.0614,0.0001,0.1786
21500,bob,work,0.4526,0.0007,0.0001,0.5466,0.5011
21500,bob,home,0.5468,0.0031,0.0001,0.4500,0.5106
21500,bob,concert,0.5825,0.0010,0.0001,0.4164,0.4957
21500,bob,default,0.7215,0.0009,0.0001,0.2775,0.4315
21500,carol,work,0.0001,0.5578,0.4420,0.0001,0.4969
21500,carol,home,0.0001,0.8008,0.1990,0.0001,0.3615
21500,carol,concert,0.0002,0.8450,0.1547,0.0001,0.3126
21500,carol,default,0.0010,0.7524,0.2465,0.0001,0.4092
21500,dave,work,0.2261,0.0025,0.0003,0.7711,0.3996
21500,dave,home,0.4838,0.0090,0.0003,0.5069,0.5344
21500,dave,concert,0.4436,0.0030,0.0004,0.5530,0.5114
21500,dave,default,0.5343,0.0046,0.0004,0.4607,0.5192
22000,alice,work,0.0004,0.8637,0.1357,0.0002,0.2901
22000,alice,home,0.0004,0.9516,0.0479,0.0001,0.1417
22000,alice,concert,0.0004,0.9643,0.0352,0.0001,0.1132
22000,alice,default,0.0022,0.9363,0.0614,0.0001,0.1787
22000,bob,work,0.4526,0.0007,0.0001,0.5466,0.5011
22000,bob,home,0.5472,0.0031,0.0001,0.4496,0.5106
22000,bob,concert,0.5829,0.0010,0.0001,0.4160,0.4957
22000,bob,default,0.7252,0.0009,0.0001,0.2739,0.4288
22000,carol,work,0.0001,0.5575,0.4423,0.0001,0.4969
22000,carol,home,0.0001,0.8008,0.1990,0.0001,0.3615
22000,carol,concert,0.0002,0.8453,0.1544,0.0001,0.3122
22000,carol,default,0.0011,0.7522,0.2467,0.0001,0.4097
22000,dave,work,0.2262,0.0024,0.0003,0.7711,0.3996
22000,dave,home,0.4834,0.0091,0.0003,0.5071,0.5348
22000,dave,concert,0.4437,0.0030,0.0004,0.5529,0.5113
22000,dave,default,0.5339,0.0046,0.0004,0.4611,0.5194
22500,alice,work,0.0004,0.8634,0.1360,0.0002,0.2905
22500,alice,home,0.0004,0.9516,0.0480,0.0001,0.1418
22500,alice,concert,0.0004,0.9644,0.0351,0.0001,0.1130
22500,alice,default,0.0021,0.9367,0.0611,0.0001,0.1774
22500,bob,work,0.4525,0.0007,0.0001,0.5467,0.5011
22500,bob,home,0.5475,0.0031,0.0001,0.4493,0.5107
22500,bob,concert,0.5831,0.0010,0.0001,0.4159,0.4957
22500,bob,default,0.7287,0.0009,0.0001,0.2704,0.4262
22500,carol,work,0.0001,0.5563,0.4434,0.0001,0.4971
22500,carol,home,0.0001,0.8003,0.1995,0.0001,0.3620
22500,carol,concert,0.0002,0.8457,0.1540,0.0001,0.3117
22500,carol,default,0.0010,0.7526,0.2462,0.0001,0.4092
22500,dave,work,0.2261,0.0024,0.0003,0.7711,0.3996
22500,dave,home,0.4830,0.0093,0.0004,0.5074,0.5352
22500,dave,concert,0.4437,0.0030,0.0004,0.5529,0.5113
22500,dave,default,0.5359,0.0045,0.0004,0.4592,0.5188
23000,alice,work,0.0004,0.8635,0.1359,0.0002,0.2904
23000,alice,home,0.0004,0.9515,0.0481,0.0001,0.1420
23000,alice,concert,0.0004,0.9645,0.0350,0.0001,0.1128
23000,alice,default,0.0022,0.9365,0.0612,0.0001,0.1779
23000,bob,work,0.4526,0.0007,0.0001,0.5467,0.5011
23000,bob,home,0.5474,0.0031,0.0001,0.4495,0.5107
23000,bob,concert,0.5832,0.0010,0.0001,0.4157,0.4957
23000,bob,default,0.7329,0.0008,0.0000,0.2663,0.4230
23000,carol,work,0.0001,0.5562,0.4436,0.0001,0.4972
23000,carol,home,0.0001,0.8000,0.1997,0.0001,0.3623
23000,carol,concert,0.0002,0.8457,0.1541,0.0001,0.3118
23000,carol,default,0.0011,0.7526,0.2463,0.0001,0.4093
23000,dave,work,0.2261,0.0025,0.0003,0.7711,0.3996
23000,dave,home,0.4830,0.0093,0.0004,0.5074,0.5353
23000,dave,concert,0.4436,0.0030,0.0004,0.5530,0.5113
23000,dave,default,0.5343,0.0046,0.0004,0.4607,0.5193
23500,alice,work,0.0004,0.8638,0.1356,0.0002,0.2900
23500,alice,home,0.0004,0.9516,0.0480,0.0001,0.1419
23500,alice,concert,0.0004,0.9645,0.0350,0.0001,0.1129
23500,alice,default,0.0023,0.9363,0.0613,0.0001,0.1787
23500,bob,work,0.4527,0.0007,0.0001,0.5465,0.5011
23500,bob,home,0.5473,0.0031,0.0001,0.4495,0.5107
23500,bob,concert,0.5837,0.0010,0.0001,0.4152,0.4956
23500,bob,default,0.7328,0.0008,0.0001,0.2663,0.4231
23500,carol,work,0.0001,0.5566,0.4431,0.0001,0.4971
23500,carol,home,0.0001,0.8000,0.1998,0.0001,0.3623
23500,carol,concert,0.0002,0.8457,0.1541,0.0001,0.3118
23500,carol,default,0.0011,0.7520,0.2467,0.0001,0.4101
23500,dave,work,0.2261,0.0025,0.0003,0.7711,0.3996
23500,dave,home,0.4829,0.0093,0.0004,0.5074,0.5353
23500,dave,concert,0.4433,0.0031,0.0004,0.5532,0.5115
23500,dave,default,0.5373,0.0045,0.0004,0.4578,0.5185
24000,alice,work,0.0004,0.8639,0.1355,0.0002,0.2898
24000,alice,home,0.0004,0.9515,0.0480,0.0001,0.1419
24000,alice,concert,0.0004,0.9645,0.0350,0.0001,0.1128
24000,alice,default,0.0024,0.9361,0.0614,0.0001,0.1795
24000,bob,work,0.4527,0.0007,0.0001,0.5466,0.5011
24000,bob,home,0.5474,0.0031,0.0001,0.4494,0.5107
24000,bob,concert,0.5837,0.0010,0.0001,0.4152,0.4956
24000,bob,default,0.7389,0.0008,0.0000,0.2603,0.4184
24000,carol,work,0.0001,0.5577,0.4420,0.0001,0.4969
24000,carol,home,0.0001,0.8000,0.1998,0.0001,0.3624
24000,carol,concert,0.0002,0.8453,0.1544,0.0001,0.3122
24000,carol,default,0.0012,0.7517,0.2469,0.0001,0.4106
24000,dave,work,0.2261,0.0025,0.0003,0.7711,0.3996
24000,dave,home,0.4825,0.0095,0.0004,0.5077,0.5357
24000,dave,concert,0.4434,0.0031,0.0004,0.5532,0.5114
24000,dave,default,0.5453,0.0041,0.0004,0.4502,0.5161
24500,alice,work,0.0004,0.8641,0.1354,0.0002,0.2896
24500,alice,home,0.0004,0.9516,0.0480,0.0001,0.1418
24500,alice,concert,0.0004,0.9644,0.0351,0.0001,0.1130
24500,alice,default,0.0022,0.9365,0.0611,0.0001,0.1781
24500,bob,work,0.4527,0.0007,0.0001,0.5466,0.5011
24500,bob,home,0.5474,0.0031,0.0001,0.4494,0.5107
24500,bob,concert,0.5837,0.0010,0.0001,0.4152,0.4956
24500,bob,default,0.7373,0.0008,0.0000,0.2618,0.4197
24500,carol,work,0.0001,0.5578,0.4419,0.0001,0.4969
24500,carol,home,0.0001,0.8000,0.1998,0.0001,0.3623
24500,carol,concert,0.0002,0.8450,0.1548,0.0001,0.3126
24500,carol,default,0.0011,0.7524,0.2463,0.0001,0.4097
24500,dave,work,0.2261,0.0024,0.0003,0.7711,0.3995
24500,dave,home,0.4823,0.0095,0.0004,0.5078,0.5359
24500,dave,concert,0.4436,0.0030,0.0004,0.5530,0.5113
24500,dave,default,0.5408,0.0043,0.0004,0.4545,0.5175
25000,alice,work,0.0004,0.8637,0.1357,0.0002,0.2901
25000,alice,home,0.0004,0.9515,0.0480,0.0001,0.1419
25000,alice,concert,0.0004,0.9645,0.0350,0.0001,0.1129
25000,alice,default,0.0023,0.9364,0.0612,0.0001,0.1786
25000,bob,work,0.4526,0.0007,0.0001,0.5466,0.5011
25000,bob,home,0.5468,0.0031,0.0001,0.4501,0.5106
25000,bob,concert,0.5837,0.0010,0.0001,0.4152,0.4956
25000,bob,default,0.7394,0.0008,0.0000,0.2598,0.4180
25000,carol,work,0.0001,0.5570,0.4427,0.0001,0.4970
25000,carol,home,0.0001,0.8000,0.1998,0.0001,0.3624
25000,carol,concert,0.0002,0.8455,0.1542,0.0001,0.3120
25000,carol,default,0.0012,0.7524,0.2463,0.0001,0.4098
25000,dave,work,0.2261,0.0025,0.0003,0.7712,0.3996
25000,dave,home,0.4828,0.0093,0.0004,0.5075,0.5354
25000,dave,concert,0.4435,0.0030,0.0004,0.5531,0.5114
25000,dave,default,0.5414,0.0043,0.0004,0.4539,0.5173
25500,alice,work,0.0004,0.8645,0.1350,0.0002,0.2891
25500,alice,home,0.0003,0.9516,0.0480,0.0001,0.1418
25500,alice,concert,0.0004,0.9645,0.0349,0.0001,0.1128
25500,alice,default,0.0023,0.9364,0.0612,0.0001,0.1786
25500,bob,work,0.4526,0.0007,0.0001,0.5467,0.5011
25500,bob,home,0.5465,0.0030,0.0001,0.4504,0.5106
25500,bob,concert,0.5835,0.0010,0.0001,0.4154,0.4957
25500,bob,default,0.7400,0.0008,0.0000,0.2591,0.4176
25500,carol,work,0.0001,0.5583,0.4415,0.0001,0.4968
25500,carol,home,0.0001,0.7998,0.2000,0.0001,0.3625
25500,carol,concert,0.0002,0.8456,0.1542,0.0001,0.3119
25500,carol,default,0.0012,0.7521,0.2466,0.0001,0.4104
25500,dave,work,0.2261,0.0025,0.0003,0.7712,0.3996
25500,dave,home,0.4828,0.0093,0.0004,0.5075,0.5354
25500,dave,concert,0.4437,0.0030,0.0004,0.5529,0.5113
25500,dave,default,0.5374,0.0045,0.0004,0.4577,0.5185
26000,alice,work,0.0004,0.8644,0.1350,0.0002,0.2891
26000,alice,home,0.0004,0.9515,0.0481,0.0001,0.1420
26000,alice,concert,0.0004,0.9644,0.0350,0.0001,0.1130
26000,alice,default,0.0023,0.9365,0.0611,0.0001,0.1784
26000,bob,work,0.4528,0.0007,0.0001,0.5464,0.5011
26000,bob,home,0.5465,0.0031,0.0001,0.4504,0.5106
26000,bob,concert,0.5833,0.0010,0.0001,0.4156,0.4957
26000,bob,default,0.7405,0.0008,0.0000,0.2587,0.4173
26000,carol,work,0.0001,0.5586,0.4411,0.0001,0.4967
26000,carol,home,0.0001,0.7998,0.2000,0.0001,0.3626
26000,carol,concert,0.0002,0.8456,0.1541,0.0001,0.3119
26000,carol,default,0.0012,0.7523,0.2464,0.0001,0.4102
26000,dave,work,0.2261,0.0024,0.0003,0.7711,0.3995
26000,dave,home,0.4832,0.0092,0.0004,0.5072,0.5350
26000,dave,concert,0.4436,0.0030,0.0004,0.5529,0.5113
26000,dave,default,0.5411,0.0043,0.0004,0.4542,0.5174
26500,alice,work,0.0004,0.8644,0.1351,0.0002,0.2892
26500,alice,home,0.0004,0.9514,0.0482,0.0001,0.1423
26500,alice,concert,0.0004,0.9645,0.0349,0.0001,0.1127
26500,alice,default,0.0024,0.9363,0.0612,0.0001,0.1789
26500,bob,work,0.4527,0.0007,0.0001,0.5465,0.5011
26500,bob,home,0.5463,0.0030,0.0001,0.4506,0.5106
26500,bob,concert,0.5833,0.0010,0.0001,0.4156,0.4957
